,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
224,MwJtbty1hbI,1,김윤기,섹튜브 프리미엄,섹튜브 프리미엄,http://www.youtube.com/channel/UCyzxBcCw7lHCm3iRZL62hrw,0,game,0
225,MwJtbty1hbI,1,하늘,&quot;정글은 섹튜브&quot;,"""정글은 섹튜브""",http://www.youtube.com/channel/UCQ9WtH0n0Wk2EomuYJ7hMaQ,0,game,0
226,MwJtbty1hbI,0,포르쉐 말고마루쉐로 헌팅하는 김찬호,정보)<br>우가우가는 재슥이가 만든 유행어다,"정보)
우가우가는 재슥이가 만든 유행어다",http://www.youtube.com/channel/UC2alym7pwSAN6oU3tFGYSBg,56,game,0
227,MwJtbty1hbI,1,포르쉐 말고마루쉐로 헌팅하는 김찬호,@정배올킬이실장 <br><br>(화난씹모티콘) <br>우리 티라노 형님이 그럴리없다,"@정배올킬이실장 

(화난씹모티콘) 
우리 티라노 형님이 그럴리없다",http://www.youtube.com/channel/UC2alym7pwSAN6oU3tFGYSBg,0,game,0
228,MwJtbty1hbI,1,정배올킬이실장,장균님이 니 친구냐?,장균님이 니 친구냐?,http://www.youtube.com/channel/UCWeoCC_Jc1eA7eJaYXIxe1Q,0,game,0
229,MwJtbty1hbI,1,가나다라마법사,그러게 생각해보니 ㄹㅇ 대장균 방에서 처음 봣던거 같음,그러게 생각해보니 ㄹㅇ 대장균 방에서 처음 봣던거 같음,http://www.youtube.com/channel/UCgP_cOJ_3soXf7r2YE1r0HA,0,game,0
230,MwJtbty1hbI,0,아가형섭,대회의 저라뎃: 항상 빽업 없이 카정 들어가서 죽음<br>대회의 전수찬: 죽어도 의미없는 데스라며 계속 중금,"대회의 저라뎃: 항상 빽업 없이 카정 들어가서 죽음
대회의 전수찬: 죽어도 의미없는 데스라며 계속 중금",http://www.youtube.com/channel/UC2vC24T9urnlATJHnjy4v3w,2,game,0
231,MwJtbty1hbI,0,김중섭,&#39;&#39;저라뎃은 팀을 위해 뭘했는데요&#39;&#39;,''저라뎃은 팀을 위해 뭘했는데요'',http://www.youtube.com/channel/UCK7iwYjdb0F8wudt1K7ZLzQ,159,game,0
232,MwJtbty1hbI,1,김서진,ㅋㅋ저루리,ㅋㅋ저루리,http://www.youtube.com/channel/UCJstFAvYO2GnfdlqX_imQRg,0,game,0
233,MwJtbty1hbI,1,Heo,@김창민 맨날 지는데 ㅋㅋㅋㅋㅋ 정신 못차리는거지~,@김창민 맨날 지는데 ㅋㅋㅋㅋㅋ 정신 못차리는거지~,http://www.youtube.com/channel/UCG_oVywwYIkGUWSV0jbih7A,0,game,0
234,MwJtbty1hbI,1,김창민,@닥쳐말포이 ㄲㄲ,@닥쳐말포이 ㄲㄲ,http://www.youtube.com/channel/UCjKTtYiXEVJFp0lWawfLCyg,0,game,0
235,MwJtbty1hbI,1,닥쳐말포이,@김창민 예쓰,@김창민 예쓰,http://www.youtube.com/channel/UCvxo3wycyGebHS05FqjagEQ,1,game,0
236,MwJtbty1hbI,1,김창민,@닥쳐말포이 3판 2선이였음?,@닥쳐말포이 3판 2선이였음?,http://www.youtube.com/channel/UCjKTtYiXEVJFp0lWawfLCyg,0,game,0
237,MwJtbty1hbI,0,Fancy Gaming,&quot;월요일에 지각하는 이유&quot;,"""월요일에 지각하는 이유""",http://www.youtube.com/channel/UC2-8FB5eAQlcQEPNGGmW-xw,1,game,0
238,MwJtbty1hbI,0,....,삼성화이트도 인섹 리신은 밴했다고<br>아ㅋㅋ,"삼성화이트도 인섹 리신은 밴했다고
아ㅋㅋ",http://www.youtube.com/channel/UCljUVrBF8DRQZ4F3TWIqXcQ,13,game,0
239,MwJtbty1hbI,0,성준,"<a href=""https://www.youtube.com/watch?v=MwJtbty1hbI&amp;t=47m59s"">47:59</a> 플 왜 안써 이새끼 ㅋㅋㅎㅎㅋㅎㅋㅎㅋㅋㅋ",47:59 플 왜 안써 이새끼 ㅋㅋㅎㅎㅋㅎㅋㅎㅋㅋㅋ,http://www.youtube.com/channel/UCyWcXq-1Zrr2BTa9YpPn3mA,13,game,0
240,MwJtbty1hbI,1,성이름,어지간히 화났나 보네 ㅋㅋㅋ,어지간히 화났나 보네 ㅋㅋㅋ,http://www.youtube.com/channel/UCrTYdXMtwfLoSwjYdhrjKiw,0,game,0
241,MwJtbty1hbI,0,성열,3경기는 지금까지 본 저라뎃 중에 제일 빡겜 한 것 같아 보였는데 멘탈 많이 나갔겠네,3경기는 지금까지 본 저라뎃 중에 제일 빡겜 한 것 같아 보였는데 멘탈 많이 나갔겠네,http://www.youtube.com/channel/UC69UnbUlyCH8TrsBt68en6g,27,game,0
242,MwJtbty1hbI,1,ran g,좆존심 발동해서 인섹 리신 어케든 한번 이길라고 객기부려서,좆존심 발동해서 인섹 리신 어케든 한번 이길라고 객기부려서,http://www.youtube.com/channel/UCoz3ah62DRRw_QsKMywnGWA,0,game,0
243,MwJtbty1hbI,1,겜쿡TV,@• 잘하고 못하고 떠나서 3경기 벤픽이 왜저럼? 데티있는데 왜 조합이 산으로 갔지..벤픽 관여 안했나?,@• 잘하고 못하고 떠나서 3경기 벤픽이 왜저럼? 데티있는데 왜 조합이 산으로 갔지..벤픽 관여 안했나?,http://www.youtube.com/channel/UCNlf-JRH5T2ZKktynVRVMWg,1,game,0
244,MwJtbty1hbI,1,최건석,@• ㄹㅇ ㅋㅋ,@• ㄹㅇ ㅋㅋ,http://www.youtube.com/channel/UCkfpAS9oq4PphTgvPlgUvrw,0,game,0
245,MwJtbty1hbI,1,•,빡겜하면 뭐함 못하는데,빡겜하면 뭐함 못하는데,http://www.youtube.com/channel/UCScyw7VpDry4BvnpVJgS82A,15,game,0
246,MwJtbty1hbI,0,sara gim,카팟출신들은 롤에 있어서는 근본부터 다르지 ㄹㅇ;,카팟출신들은 롤에 있어서는 근본부터 다르지 ㄹㅇ;,http://www.youtube.com/channel/UCdbMd8wA2Oi20_Qn_0lU_0A,15,game,0
247,MwJtbty1hbI,1,이준희,지금은 들끓던 구더기들 마져 사라져가는 시체 플랫폼이지만...근본만큼은 튼튼하다....,지금은 들끓던 구더기들 마져 사라져가는 시체 플랫폼이지만...근본만큼은 튼튼하다....,http://www.youtube.com/channel/UCMR1a0sX-pTyNR8l45Os8fw,0,game,0
248,MwJtbty1hbI,0,남재민,??? : 아마추어가 날 어떻게 이겨 ㅋ,??? : 아마추어가 날 어떻게 이겨 ㅋ,http://www.youtube.com/channel/UCUzsUOWZOnhtLrMSMgXIBZA,33,game,0
249,MwJtbty1hbI,0,ᄌᄃᄒᄌᄒ,편집자 편집 존나잘해 ㅋㅋㅋㅋ,편집자 편집 존나잘해 ㅋㅋㅋㅋ,http://www.youtube.com/channel/UCTL0RwvOvFhTnIu1xfgoiIA,1,game,0
