,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
123,qIQStSvKRIo,1,제 채널에 절대 들어오지마세요!!!,🥺제 샤진 절대로 보면 안돼요!!🥺,🥺제 샤진 절대로 보면 안돼요!!🥺,http://www.youtube.com/channel/UCoxsPSgDxVLGrVJq0tpfrVA,0,new,0
124,qIQStSvKRIo,0,아델_,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=5m41s"">5:41</a> 아무리 부자라도 쇼파를 놔두고 바닥에 앉는 당신들..<br />어쩔수 없는 한.국.인 이라구..?","5:41 아무리 부자라도 쇼파를 놔두고 바닥에 앉는 당신들..
어쩔수 없는 한.국.인 이라구..?",http://www.youtube.com/channel/UCSrqKm6S-VjWVbkWV7PrFJg,127,new,0
125,qIQStSvKRIo,0,ariiiba,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=5m06s"">5:06</a> 컨셉붕괴되는 것도 너무웃겨 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 괜찮아요 석유 잘 모르는게 더 석유부자같았어요...",5:06 컨셉붕괴되는 것도 너무웃겨 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 괜찮아요 석유 잘 모르는게 더 석유부자같았어요...,http://www.youtube.com/channel/UCeD7nMgWsjJJy4wGo3m9fuw,56,new,0
126,qIQStSvKRIo,0,이든,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=4m48s"">4:48</a> 석유의 굴레가 너무 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4:48 석유의 굴레가 너무 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCzcmCCrerzvj3M3TZAA75mQ,42,new,0
127,qIQStSvKRIo,0,lamb maa,9분 동안 웃은 대가로 쓰레기걸 투표함,9분 동안 웃은 대가로 쓰레기걸 투표함,http://www.youtube.com/channel/UCScimxW0KyWCMFG8LFUoVrQ,19,new,0
128,qIQStSvKRIo,0,간짜장,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=1m23s"">1:23</a> 아이클레이 학원이랑 무슨 상관인데요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이제 아무데나 갖다붙이는 아이클레이학원",1:23 아이클레이 학원이랑 무슨 상관인데요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이제 아무데나 갖다붙이는 아이클레이학원,http://www.youtube.com/channel/UC619Qucfb__3BYtfSliC1cg,2402,new,0
129,qIQStSvKRIo,1,w s,굉장한 사교육을 받으셨네요,굉장한 사교육을 받으셨네요,http://www.youtube.com/channel/UCgx_r16CTrlgTxCbJOvIs0g,0,new,0
130,qIQStSvKRIo,1,뉴으newwoo,???: 어렸을때 아이클레이 학원에 다녀서 이런건 자신있어요!,???: 어렸을때 아이클레이 학원에 다녀서 이런건 자신있어요!,http://www.youtube.com/channel/UC6Mz9vHq3C6dyUwvL7YAjhQ,2,new,0
131,qIQStSvKRIo,1,김마인,ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCvAzWERHeN9z0BQX6IE7_ww,0,new,0
132,qIQStSvKRIo,1,구독자2000명 되면24시간 캠방함,아이클레이학원=하버드 상위호환,아이클레이학원=하버드 상위호환,http://www.youtube.com/channel/UChY1ztMBiq7pH-NiYXLZ8gg,3,new,0
133,qIQStSvKRIo,1,누구세여,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCcd8jU6U03FL_EgsFpb8cAg,0,new,0
134,qIQStSvKRIo,0,리,이몸이 졌다에서 결국 웃다가 침흘림.. 분하다,이몸이 졌다에서 결국 웃다가 침흘림.. 분하다,http://www.youtube.com/channel/UCq39XQRVUIaanK0ZvOW6bJg,73,new,0
135,qIQStSvKRIo,0,Joan Lee,이런 필굿 공모전에서까지 본인들 컨셉을 지키다니...대단해 쓰레기...! 아니 쓰레기걸,이런 필굿 공모전에서까지 본인들 컨셉을 지키다니...대단해 쓰레기...! 아니 쓰레기걸,http://www.youtube.com/channel/UCtVkGhclshJ2Z2c8nCsdN9A,12,new,0
136,qIQStSvKRIo,1,군침이 싹도노,크...웅장이 가슴☆ 해지는 발쓰걸..,크...웅장이 가슴☆ 해지는 발쓰걸..,http://www.youtube.com/channel/UCkwKnV9u_uFB5yf9P-XsIHw,0,new,0
137,qIQStSvKRIo,0,움냄냉,필굿 광고를 명분으로 그냥 세 분이 노시는거 같은데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,필굿 광고를 명분으로 그냥 세 분이 노시는거 같은데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCUGT-PF2bYvoICS8aU6n3fA,20,new,0
138,qIQStSvKRIo,0,짠짠,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=8m49s"">8:49</a> 뭐가 정확히 한캔분량이야 다흘렸잖아요ㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㅋㄱㅋㅋㄱㅋㅋㄱㅋ",8:49 뭐가 정확히 한캔분량이야 다흘렸잖아요ㅋㅋㅋㅋㅋㅋㅋㄱㄱㄱㅋㄱㅋㅋㄱㅋㅋㄱㅋ,http://www.youtube.com/channel/UCR19mJSURWsWy4x4B4T06Zw,15,new,0
139,qIQStSvKRIo,0,소나기,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=6m05s"">6:05</a> 아 진짜 미친 거야??ㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 둘이 동시에 말하는 거 무슨 마카오랑 조마같음ㅠㅠㅠㅠㅠㅠㅠㅠ",6:05 아 진짜 미친 거야??ㅠㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 둘이 동시에 말하는 거 무슨 마카오랑 조마같음ㅠㅠㅠㅠㅠㅠㅠㅠ,http://www.youtube.com/channel/UCswcsvgw85AnjHaNfwRglBA,2331,new,0
140,qIQStSvKRIo,1,모하나?모아나,ㅋㅋㅋ컄 ㅋㅋㅋ캑캑ㅋ캑ㅋ캑 (사례들림.),ㅋㅋㅋ컄 ㅋㅋㅋ캑캑ㅋ캑ㅋ캑 (사례들림.),http://www.youtube.com/channel/UCoOQ4RJW9NAoL_GwK_d-d5g,0,new,0
141,qIQStSvKRIo,1,이이,죠커뽑끼,죠커뽑끼,http://www.youtube.com/channel/UC0k6jgEVVjgryPgbLm_CnxQ,1,new,0
142,qIQStSvKRIo,1,레고 장인,ㅋㅋㅋ,ㅋㅋㅋ,http://www.youtube.com/channel/UCcsDa5p3pIPhBAJ8-yOb0mQ,1,new,0
143,qIQStSvKRIo,1,양서준,씁...,씁...,http://www.youtube.com/channel/UCFqs3CxQpeDQxtVoxrtdJYw,1,new,0
144,qIQStSvKRIo,1,どろん,좆커뽑기,좆커뽑기,http://www.youtube.com/channel/UCMHHAlSk5Vu-mG7_JFvqxqw,2,new,0
145,qIQStSvKRIo,0,안시똥구리구리너구리,진짜 쓰레기걸의 완성은 참외다.... 저렇게 반응해주는 친구가 잇다면 저렇게 준비할 맛 날거ㅛ같아 ㅋㅋㅋㅋ,진짜 쓰레기걸의 완성은 참외다.... 저렇게 반응해주는 친구가 잇다면 저렇게 준비할 맛 날거ㅛ같아 ㅋㅋㅋㅋ,http://www.youtube.com/channel/UCfQVe4Q2KTtNeqKZ-_a8v2A,33,new,0
146,qIQStSvKRIo,0,푸항항,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=1m16s"">1:16</a> 웬투✨웬투✨난토 혼지쯔 스테키나 히메요리 샴팡 이타다키마시타. 손나 히메와 손나 오우지모 손나 오레라모 스테키나 히메토 오우지니 무케테 캄빠이!🥂",1:16 웬투✨웬투✨난토 혼지쯔 스테키나 히메요리 샴팡 이타다키마시타. 손나 히메와 손나 오우지모 손나 오레라모 스테키나 히메토 오우지니 무케테 캄빠이!🥂,http://www.youtube.com/channel/UCO8JqXhxG6MB9lajeT20L7A,42,new,0
147,qIQStSvKRIo,0,사블,늘 생각하는건데 똥님 진짜 연기 잘하시는듯 저번 광신도에 이어 만수르 연기도 진짜 찰떡같음 ㅠㅠㅠㅠ,늘 생각하는건데 똥님 진짜 연기 잘하시는듯 저번 광신도에 이어 만수르 연기도 진짜 찰떡같음 ㅠㅠㅠㅠ,http://www.youtube.com/channel/UC2Fq-V0ZvSP5OqynlXlbX6g,19,new,0
148,qIQStSvKRIo,0,정세준,항상 느끼는거지만 얘네들은 천재가 아닐까....,항상 느끼는거지만 얘네들은 천재가 아닐까....,http://www.youtube.com/channel/UCKC26Wm9o3vMFWsOA0dMQlg,26,new,0
149,qIQStSvKRIo,0,수빈,긱블이 발쓰걸 감성 맞춰주는 거 왤케 웃기냨ㅋㅋㅋㅋㅋ,긱블이 발쓰걸 감성 맞춰주는 거 왤케 웃기냨ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCa_pcT0rhhJQVVd730jr9WA,12,new,0
150,qIQStSvKRIo,0,비아,아니 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저.말같지도 않은 잔으로 원샷을 때려버린거야 석유부자???ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아니 진짜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저.말같지도 않은 잔으로 원샷을 때려버린거야 석유부자???ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCNWOoAP9l_NYXJLjIAcxmCQ,28,new,0
151,qIQStSvKRIo,0,거란,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=8m21s"">8:21</a> 아 세뇌당한 참외님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅜ 너무웃겨",8:21 아 세뇌당한 참외님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅜ 너무웃겨,http://www.youtube.com/channel/UCa35gox9f3W7xf2JZrZG62g,56,new,0
152,qIQStSvKRIo,0,쿤히,"와 츤데레 컨셉 ㅋㄹㅎㅋ<br /><a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=1m51s"">1:51</a> 두둥 <a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=3m15s"">3:15</a> 탁..<br /><a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=2m40s"">2:40</a> 설마가 사람잡네..머리를..<br /><a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=4m31s"">4:31</a> 히흐잌ㄴㅇㅎㅋㄹㅎㅋ<br /><a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=5m36s"">5:36</a> 참참ㅋㄹㅎㅋ","와 츤데레 컨셉 ㅋㄹㅎㅋ
1:51 두둥 3:15 탁..
2:40 설마가 사람잡네..머리를..
4:31 히흐잌ㄴㅇㅎㅋㄹㅎㅋ
5:36 참참ㅋㄹㅎㅋ",http://www.youtube.com/channel/UCrq-6pHABzo0ARD80N1igSw,6,new,0
153,qIQStSvKRIo,0,신지은,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=3m22s"">3:22</a> 돈방석이었는데 참외님이 치우셨어ㅋㅋㅋㅋㅋ<br />서민이라 돈방석에 앉아본적 없으신가봄ㅋㅋ","3:22 돈방석이었는데 참외님이 치우셨어ㅋㅋㅋㅋㅋ
서민이라 돈방석에 앉아본적 없으신가봄ㅋㅋ",http://www.youtube.com/channel/UCT9VMYzZVDzORr7GI-uxFWg,16,new,0
154,qIQStSvKRIo,0,B O,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=1m53s"">1:53</a> 평범하게 친절하잖아욬ㅋㅋㄱㄱㅋㅋㅋㄱ",1:53 평범하게 친절하잖아욬ㅋㅋㄱㄱㅋㅋㅋㄱ,http://www.youtube.com/channel/UCPKUcbyiWLqJHZPQ00fUGDw,9,new,0
155,qIQStSvKRIo,0,김계륵옹,"<a href=""https://www.youtube.com/watch?v=qIQStSvKRIo&amp;t=2m49s"">2:49</a> 아 지나쳣는데 뒤에서 저 애매한 포즈 뭐임ㅠ 은근킹받네 skrr",2:49 아 지나쳣는데 뒤에서 저 애매한 포즈 뭐임ㅠ 은근킹받네 skrr,http://www.youtube.com/channel/UCDuGRx5lZKUnaqFfr3wIJVA,21,new,0
156,qIQStSvKRIo,0,삐빅-근육이 최곱니다,와중에 미대생주제에여기오신다거하는분 체대생이얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,와중에 미대생주제에여기오신다거하는분 체대생이얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCUKzR48MX4g84Q3Q6s87N9g,6,new,0
157,qIQStSvKRIo,0,reply reply,맨처음에 도둑복면쓰고도 사진으로 가리는 그대들...너무 철저하고 머싯ㅅㅓ..나..중독되어버린걸지도,맨처음에 도둑복면쓰고도 사진으로 가리는 그대들...너무 철저하고 머싯ㅅㅓ..나..중독되어버린걸지도,http://www.youtube.com/channel/UCYj0vkgPRwhOzbeJmuP_Hlg,1609,new,0
158,qIQStSvKRIo,1,구독자2000명 되면24시간 캠방함,ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UChY1ztMBiq7pH-NiYXLZ8gg,0,new,0
